product_id,product_category,price,asset,product_total_buy,prod_dif_region
81,1460,0.01976525821596244,0.014245014245014244,4.0,3.0
82,1460,0.012488262910798123,0.009211775878442545,3.0,3.0
83,1460,0.006150234741784038,0.0043684710351377005,4.0,2.0
84,1460,0.0021126760563380284,0.0015194681861348527,5.0,3.0
85,855,0.004460093896713615,0.003181386514719848,1.0,1.0
86,855,0.003051643192488263,0.002279202279202279,5.0,4.0
87,1460,0.0014553990610328635,0.0011396011396011395,2.0,1.0
88,1460,0.0017840375586854456,0.0013770180436847102,6.0,3.0
89,1460,0.0024413145539906107,0.001804368471035137,3.0,3.0
90,1460,0.0030985915492957746,0.002279202279202279,4.0,2.0
91,855,0.0007042253521126762,0.0006172839506172839,13.0,6.0
92,1460,0.0038028169014084506,0.0026115859449192787,5.0,2.0
93,855,0.00868544600938967,0.00641025641025641,2.0,2.0
94,1460,0.00868544600938967,0.00641025641025641,1.0,1.0
95,1460,0.006338028169014085,0.004605887939221272,8.0,4.0
96,855,0.004976525821596244,0.003371320037986705,4.0,4.0
97,855,0.013145539906103287,0.009591642924976258,3.0,2.0
98,855,0.00868544600938967,0.00641025641025641,2.0,2.0
99,855,0.0038028169014084506,0.0027065527065527058,1.0,1.0
100,855,0.002018779342723005,0.0015194681861348527,8.0,4.0
101,855,0.0021596244131455397,0.0015194681861348527,4.0,2.0
102,855,0.0021596244131455397,0.0014719848053181385,1.0,1.0
103,855,0.004225352112676057,0.003038936372269705,1.0,1.0
104,855,0.007089201877934274,0.004748338081671415,3.0,2.0
105,1460,0.004741784037558686,0.003181386514719848,9.0,3.0
106,1460,0.002535211267605634,0.001804368471035137,1.0,1.0
107,855,0.00568075117370892,0.003798670465337132,3.0,2.0
108,1460,0.013849765258215962,0.0097340930674264,2.0,2.0
109,1460,0.001596244131455399,0.0011396011396011395,6.0,3.0
110,1460,0.0019248826291079811,0.0011396011396011395,3.0,2.0
111,1460,0.0031924882629107984,0.0023741690408357074,8.0,3.0
112,362,0.001408450704225352,0.0009496676163342828,21.0,5.0
113,1460,0.0019248826291079811,0.001329534662867996,10.0,5.0
114,1460,0.0038028169014084506,0.0027540360873694204,45.0,8.0
115,1460,0.0018309859154929575,0.0014245014245014244,8.0,5.0
116,362,0.0011267605633802815,0.0009021842355175688,32.0,7.0
117,1460,0.002769953051643193,0.002089268755935423,3.0,2.0
118,362,0.0011737089201877935,0.0009021842355175688,23.0,6.0
119,1460,0.013427230046948357,0.009021842355175688,4.0,2.0
120,1460,0.0014553990610328635,0.0011396011396011395,6.0,4.0
121,587,0.00568075117370892,0.004748338081671415,77.0,8.0
122,8,0.006150234741784038,0.004843304843304843,7.0,4.0
123,602,0.007558685446009391,0.006315289648622982,44.0,5.0
124,753,0.004460093896713615,0.004036087369420702,22.0,4.0
125,1992,0.007558685446009391,0.006315289648622982,18.0,5.0
126,1938,0.008262910798122067,0.009021842355175688,169.0,8.0
127,1938,0.005868544600938968,0.004510921177587844,127.0,8.0
128,1350,0.010093896713615023,0.0073599240265906935,1.0,1.0
129,1350,0.00868544600938967,0.006172839506172839,24.0,7.0
130,1350,0.011032863849765259,0.007597340930674263,6.0,2.0
131,1495,0.002863849765258216,0.0024691358024691358,182.0,8.0
132,1495,0.002863849765258216,0.0024691358024691358,74.0,6.0
133,17,0.01131455399061033,0.008547008547008546,6.0,4.0
134,1961,0.020892018779342717,0.01661918328584995,4.0,3.0
135,1574,0.0013145539906103286,0.001282051282051282,6.0,2.0
136,948,0.006807511737089203,0.005887939221272554,2.0,2.0
137,1190,0.008732394366197183,0.006172839506172839,3.0,2.0
138,116,0.005211267605633803,0.003561253561253561,2.0,2.0
139,1670,0.008262910798122067,0.008547008547008546,2.0,2.0
140,1376,0.0041314553990610325,0.00389363722697056,23.0,4.0
141,1376,0.008450704225352114,0.00778727445394112,36.0,7.0
142,1376,0.0041314553990610325,0.00389363722697056,70.0,8.0
143,1376,0.007136150234741784,0.00778727445394112,50.0,7.0
144,1075,0.010892018779342724,0.0100664767331434,110.0,8.0
145,1075,0.0053521126760563385,0.0050332383665717,75.0,8.0
146,1075,0.013849765258215962,0.012678062678062678,22.0,6.0
147,547,0.004460093896713615,0.003561253561253561,5.0,2.0
148,116,0.024319248826291082,0.02621082621082621,4.0,3.0
149,935,0.08854460093896714,0.0768755935422602,2.0,1.0
150,1718,0.002863849765258216,0.002564102564102564,70.0,6.0
151,985,0.00403755868544601,0.003608736942070275,69.0,6.0
152,985,0.0019248826291079811,0.001804368471035137,43.0,5.0
153,985,0.0020657276995305167,0.001804368471035137,46.0,5.0
154,985,0.002723004694835681,0.002564102564102564,7.0,1.0
155,985,0.0023943661971830986,0.0021367521367521365,32.0,6.0
156,397,0.002910798122065728,0.0024216524216524216,38.0,7.0
157,397,0.003051643192488263,0.0024216524216524216,79.0,7.0
158,397,0.003051643192488263,0.0024216524216524216,16.0,5.0
159,1113,0.0036150234741784038,0.003228869895536562,13.0,4.0
160,985,0.0024413145539906107,0.001994301994301994,30.0,6.0
161,985,0.0024413145539906107,0.001994301994301994,35.0,8.0
162,985,0.004788732394366197,0.003988603988603988,24.0,8.0
163,985,0.002863849765258216,0.002564102564102564,46.0,6.0
164,721,0.004413145539906104,0.00389363722697056,28.0,8.0
165,684,0.009906103286384976,0.006267806267806268,1.0,1.0
166,684,0.005164319248826291,0.003703703703703704,2.0,1.0
167,1681,0.004976525821596244,0.003561253561253561,3.0,2.0
168,116,0.007793427230046949,0.005318138651471984,12.0,5.0
169,1190,0.006338028169014085,0.004510921177587844,3.0,2.0
170,1190,0.004460093896713615,0.0032763532763532767,15.0,6.0
171,1190,0.006807511737089203,0.004795821462488129,4.0,3.0
172,1190,0.005446009389671362,0.003846153846153846,5.0,5.0
173,1190,0.004741784037558686,0.0033238366571699905,4.0,4.0
174,1190,0.006807511737089203,0.0049382716049382715,3.0,2.0
175,824,0.00539906103286385,0.003846153846153846,5.0,3.0
176,1190,0.004460093896713615,0.0031339031339031338,1.0,1.0
177,794,0.003755868544600939,0.0027540360873694204,1.0,1.0
178,77,0.04370892018779343,0.031623931623931616,3.0,3.0
179,1190,0.01107981220657277,0.007882241215574548,2.0,2.0
180,1519,0.0041314553990610325,0.00308641975308642,2.0,2.0
181,194,0.004272300469483568,0.003561253561253561,12.0,4.0
182,228,0.003145539906103287,0.0027540360873694204,50.0,6.0
183,27,0.004460093896713615,0.0032763532763532767,4.0,3.0
184,1718,0.002018779342723005,0.0015669515669515669,95.0,4.0
185,939,0.020938967136150236,0.017094017094017092,4.0,3.0
186,1574,0.002018779342723005,0.0015669515669515669,165.0,6.0
187,1718,0.002018779342723005,0.0015669515669515669,447.0,8.0
188,1574,0.0008450704225352112,0.0008072174738841405,15.0,5.0
189,1718,0.002018779342723005,0.0015669515669515669,432.0,8.0
190,228,0.002206572769953052,0.0018993352326685657,20.0,6.0
191,1574,0.004225352112676057,0.0031339031339031338,171.0,6.0
192,1574,0.002018779342723005,0.0015669515669515669,320.0,8.0
193,1632,0.004929577464788733,0.004653371320037986,88.0,8.0
194,1574,0.002018779342723005,0.0015669515669515669,374.0,8.0
195,1574,0.002018779342723005,0.0015669515669515669,165.0,6.0
196,1574,0.0018779342723004688,0.001614434947768281,3.0,2.0
197,1574,0.002018779342723005,0.0015669515669515669,580.0,8.0
198,194,0.003990610328638498,0.0033238366571699905,4.0,3.0
199,194,0.006807511737089203,0.0056980056980056966,184.0,6.0
200,570,0.004460093896713615,0.0034662867996201325,2.0,1.0
201,570,0.004225352112676057,0.0034662867996201325,4.0,2.0
202,156,0.004929577464788733,0.0041310541310541305,9.0,3.0
203,1429,0.013192488262910798,0.011206077872744538,62.0,8.0
204,156,0.00568075117370892,0.004273504273504273,2.0,2.0
205,985,0.03032863849765258,0.023741690408357077,1.0,1.0
206,985,0.03032863849765258,0.023741690408357077,1.0,1.0
207,88,0.004460093896713615,0.00446343779677113,136.0,8.0
208,88,0.006338028169014085,0.00446343779677113,17.0,4.0
209,88,0.00539906103286385,0.0043684710351377005,8.0,4.0
210,1718,0.007793427230046949,0.0056980056980056966,5.0,2.0
211,116,0.0038028169014084506,0.0027540360873694204,7.0,3.0
212,745,0.008215962441314555,0.006172839506172839,8.0,4.0
213,745,0.004413145539906104,0.0031339031339031338,2.0,2.0
214,1190,0.008028169014084508,0.005555555555555555,2.0,2.0
215,116,0.006150234741784038,0.0043684710351377005,7.0,4.0
216,116,0.0160093896713615,0.011253561253561252,5.0,2.0
217,116,0.003990610328638498,0.002943969610636277,9.0,4.0
218,1213,0.006150234741784038,0.00422602089268756,5.0,2.0
219,116,0.00967136150234742,0.006505223171889838,2.0,2.0
220,1670,0.007793427230046949,0.0054131054131054115,7.0,5.0
221,1190,0.005868544600938968,0.00389363722697056,3.0,3.0
222,963,0.0038028169014084506,0.0027540360873694204,4.0,3.0
223,1159,0.006338028169014085,0.004558404558404558,2.0,2.0
224,77,0.0048826291079812215,0.0054131054131054115,5.0,5.0
225,538,0.013333333333333334,0.010113960113960114,8.0,3.0
226,1477,0.004460093896713615,0.003798670465337132,2.0,2.0
227,985,0.0020657276995305167,0.001804368471035137,149.0,8.0
228,985,0.0020657276995305167,0.001804368471035137,46.0,5.0
229,985,0.004741784037558686,0.003608736942070275,30.0,5.0
230,985,0.004741784037558686,0.003608736942070275,7.0,4.0
231,985,0.003990610328638498,0.0032763532763532767,90.0,6.0
232,985,0.0038028169014084506,0.0032763532763532767,146.0,8.0
233,985,0.0019248826291079811,0.0014719848053181385,60.0,7.0
234,985,0.0019248826291079811,0.001804368471035137,107.0,8.0
235,70,0.0021126760563380284,0.0018993352326685657,24.0,5.0
236,796,0.003051643192488263,0.00194681861348528,6.0,3.0
237,796,0.003051643192488263,0.00194681861348528,9.0,3.0
238,796,0.0035211267605633804,0.0021842355175688507,9.0,3.0
239,796,0.003990610328638498,0.0024216524216524216,3.0,2.0
240,796,0.0016431924882629107,0.0011870845204178535,6.0,4.0
241,796,0.0016431924882629107,0.0011870845204178535,9.0,3.0
242,796,0.0016431924882629107,0.0011870845204178535,3.0,2.0
243,1856,0.002347417840375587,0.001804368471035137,2.0,2.0
244,919,0.0019248826291079811,0.0014719848053181385,17.0,6.0
245,919,0.0021126760563380284,0.0018993352326685657,30.0,5.0
246,985,0.0019248826291079811,0.0017568850902184234,54.0,8.0
247,985,0.0038028169014084506,0.0035137701804368467,45.0,5.0
248,985,0.0019248826291079811,0.0017568850902184234,43.0,5.0
249,985,0.0016431924882629107,0.0017568850902184234,8.0,6.0
250,1922,0.004507042253521127,0.003988603988603988,14.0,4.0
251,1922,0.004741784037558686,0.003988603988603988,2.0,2.0
252,28,0.005446009389671362,0.0043684710351377005,30.0,5.0
253,28,0.011784037558685446,0.009116809116809116,19.0,6.0
254,28,0.004929577464788733,0.00422602089268756,14.0,6.0
255,28,0.005211267605633803,0.00422602089268756,8.0,3.0
256,1495,0.003051643192488263,0.0023741690408357074,179.0,8.0
257,1711,0.020328638497652585,0.014339981006647672,1.0,1.0
258,1837,0.0019248826291079811,0.0014245014245014244,2.0,1.0
259,1711,0.009906103286384976,0.006742640075973409,3.0,1.0
260,1106,0.008215962441314555,0.006315289648622982,1.0,1.0
261,1106,0.01295774647887324,0.009259259259259259,3.0,3.0
262,873,0.008262910798122067,0.0056980056980056966,1.0,1.0
263,897,0.012065727699530515,0.008689458689458689,1.0,1.0
264,897,0.012723004694835682,0.008689458689458689,2.0,1.0
265,1248,0.00511737089201878,0.003941120607787274,2.0,2.0
266,1248,0.00539906103286385,0.003941120607787274,1.0,1.0
267,1248,0.00539906103286385,0.003941120607787274,2.0,2.0
268,790,0.016478873239436618,0.011158594491927824,1.0,1.0
269,1248,0.00539906103286385,0.003941120607787274,1.0,1.0
270,790,0.016478873239436618,0.011158594491927824,1.0,1.0
271,790,0.016478873239436618,0.011158594491927824,3.0,1.0
272,1248,0.00539906103286385,0.003941120607787274,6.0,4.0
273,897,0.012723004694835682,0.008641975308641973,1.0,1.0
274,288,0.00868544600938967,0.006315289648622982,2.0,1.0
275,873,0.010845070422535212,0.0073124406457739785,1.0,1.0
276,873,0.010845070422535212,0.0073124406457739785,1.0,1.0
277,873,0.009718309859154927,0.0073124406457739785,1.0,1.0
278,897,0.010845070422535212,0.0073124406457739785,1.0,1.0
279,897,0.010845070422535212,0.0073124406457739785,1.0,1.0
280,897,0.010328638497652582,0.0073124406457739785,1.0,1.0
281,897,0.010845070422535212,0.0073124406457739785,1.0,1.0
282,897,0.010281690140845071,0.0073124406457739785,2.0,2.0
283,897,0.010845070422535212,0.0073124406457739785,1.0,1.0
284,897,0.009765258215962441,0.0073124406457739785,1.0,1.0
285,897,0.010845070422535212,0.0073124406457739785,2.0,2.0
286,897,0.012723004694835682,0.008641975308641973,1.0,1.0
287,897,0.012723004694835682,0.008641975308641973,1.0,1.0
288,897,0.012723004694835682,0.008641975308641973,1.0,1.0
289,873,0.008075117370892018,0.00584045584045584,1.0,1.0
290,1248,0.00539906103286385,0.003941120607787274,1.0,1.0
291,1248,0.00539906103286385,0.003941120607787274,1.0,1.0
292,1248,0.00539906103286385,0.003941120607787274,2.0,2.0
293,1248,0.00539906103286385,0.003941120607787274,1.0,1.0
294,1248,0.00511737089201878,0.003941120607787274,2.0,1.0
295,1248,0.00539906103286385,0.003941120607787274,3.0,3.0
296,1248,0.00539906103286385,0.003941120607787274,1.0,1.0
297,897,0.009906103286384976,0.006742640075973409,1.0,1.0
298,897,0.009389671361502348,0.006742640075973409,1.0,1.0
299,629,0.0035211267605633804,0.0026115859449192787,2.0,1.0
300,790,0.01713615023474178,0.011443494776828107,6.0,4.0
301,790,0.01713615023474178,0.011443494776828107,2.0,1.0
302,790,0.01713615023474178,0.011443494776828107,1.0,1.0
303,790,0.016291079812206573,0.011443494776828107,1.0,1.0
304,790,0.016995305164319248,0.011443494776828107,1.0,1.0
305,897,0.009718309859154927,0.0073124406457739785,1.0,1.0
306,897,0.010845070422535212,0.0073124406457739785,1.0,1.0
307,897,0.010281690140845071,0.0073124406457739785,2.0,1.0
308,897,0.012723004694835682,0.008689458689458689,1.0,1.0
309,1711,0.011971830985915493,0.008072174738841404,3.0,1.0
310,1711,0.011971830985915493,0.008072174738841404,1.0,1.0
311,897,0.007183098591549295,0.004605887939221272,1.0,1.0
312,897,0.006807511737089203,0.004605887939221272,1.0,1.0
313,897,0.013849765258215962,0.009259259259259259,1.0,1.0
314,897,0.013849765258215962,0.009259259259259259,1.0,1.0
315,897,0.007183098591549295,0.004605887939221272,1.0,1.0
316,897,0.007183098591549295,0.004605887939221272,1.0,1.0
317,897,0.007183098591549295,0.004605887939221272,1.0,1.0
318,897,0.007183098591549295,0.004605887939221272,1.0,1.0
319,897,0.007183098591549295,0.004605887939221272,1.0,1.0
320,897,0.007183098591549295,0.004605887939221272,2.0,2.0
321,897,0.006807511737089203,0.004605887939221272,1.0,1.0
322,897,0.007183098591549295,0.004605887939221272,3.0,2.0
323,897,0.007183098591549295,0.004605887939221272,2.0,2.0
324,897,0.007183098591549295,0.004605887939221272,3.0,3.0
325,897,0.006807511737089203,0.004605887939221272,1.0,1.0
326,1711,0.011971830985915493,0.008072174738841404,4.0,3.0
327,1711,0.011971830985915493,0.008072174738841404,5.0,3.0
328,1248,0.00511737089201878,0.003941120607787274,1.0,1.0
329,1248,0.00511737089201878,0.003941120607787274,2.0,2.0
330,1248,0.00511737089201878,0.003941120607787274,2.0,1.0
331,1248,0.00539906103286385,0.003941120607787274,1.0,1.0
332,1248,0.00539906103286385,0.003941120607787274,1.0,1.0
333,897,0.012723004694835682,0.008689458689458689,2.0,2.0
334,1106,0.00868544600938967,0.005745489078822412,2.0,2.0
335,1106,0.00868544600938967,0.005745489078822412,2.0,1.0
336,1106,0.0092018779342723,0.006315289648622982,2.0,1.0
337,1106,0.008732394366197183,0.006315289648622982,1.0,1.0
338,1106,0.008779342723004695,0.006315289648622982,1.0,1.0
339,1711,0.012441314553990609,0.008072174738841404,7.0,4.0
340,1711,0.012441314553990609,0.008072174738841404,2.0,1.0
341,897,0.013849765258215962,0.009259259259259259,1.0,1.0
342,897,0.007183098591549295,0.004605887939221272,3.0,3.0
343,897,0.006807511737089203,0.004605887939221272,1.0,1.0
344,721,0.003051643192488263,0.0023741690408357074,6.0,4.0
345,1395,0.017417840375586854,0.013247863247863248,153.0,7.0
346,28,0.004460093896713615,0.003608736942070275,3.0,2.0
347,131,0.002863849765258216,0.0023741690408357074,2.0,2.0
348,689,0.007136150234741784,0.0059829059829059825,23.0,6.0
349,836,0.003474178403755869,0.0028490028490028487,11.0,5.0
350,836,0.0013615023474178405,0.0011870845204178535,9.0,4.0
351,63,0.005821596244131456,0.004558404558404558,3.0,1.0
352,547,0.0018309859154929575,0.0015669515669515669,11.0,5.0
353,547,0.0035211267605633804,0.0028490028490028487,6.0,3.0
354,804,0.002816901408450705,0.002279202279202279,4.0,2.0
355,804,0.002816901408450705,0.002279202279202279,1.0,1.0
356,804,0.002816901408450705,0.002279202279202279,7.0,4.0
357,59,0.0020657276995305167,0.0021842355175688507,95.0,5.0
358,59,0.0009389671361502347,0.0010921177587844254,63.0,6.0
359,1484,0.004507042253521127,0.003228869895536562,7.0,3.0
360,1857,0.014741784037558688,0.01111111111111111,5.0,3.0
361,1857,0.004647887323943663,0.0040835707502374155,4.0,2.0
362,100,0.008967136150234742,0.006932573599240265,6.0,2.0
363,1232,0.009624413145539908,0.007739791073124406,2.0,2.0
364,1122,0.007793427230046949,0.00641025641025641,5.0,4.0
365,1122,0.008215962441314555,0.006552706552706553,7.0,3.0
366,1857,0.011549295774647887,0.008784425451092117,6.0,3.0
367,1122,0.004741784037558686,0.003798670465337132,16.0,4.0
368,1122,0.004741784037558686,0.003798670465337132,16.0,5.0
369,1922,0.0038028169014084506,0.0031339031339031338,22.0,5.0
370,1922,0.005164319248826291,0.004510921177587844,32.0,7.0
371,1922,0.008262910798122067,0.006742640075973409,22.0,5.0
372,1922,0.0038028169014084506,0.0031339031339031338,60.0,8.0
373,1298,0.0036150234741784038,0.0033238366571699905,62.0,8.0
374,1298,0.004741784037558686,0.004510921177587844,46.0,7.0
375,1298,0.0033333333333333327,0.002991452991452991,41.0,6.0
376,1298,0.004272300469483568,0.003988603988603988,55.0,7.0
377,1298,0.0025821596244131463,0.0023741690408357074,41.0,6.0
378,1607,0.0007981220657276995,0.0007597340930674264,78.0,7.0
379,1607,0.0017840375586854456,0.0015194681861348527,104.0,8.0
380,1607,0.0010798122065727698,0.0008547008547008548,46.0,7.0
381,1607,0.003004694835680751,0.002564102564102564,32.0,5.0
382,1607,0.00403755868544601,0.0032763532763532767,48.0,7.0
383,1926,0.0026291079812206576,0.0020417853751187078,8.0,3.0
384,1180,0.0041314553990610325,0.00308641975308642,7.0,3.0
385,1116,0.002535211267605634,0.00194681861348528,4.0,2.0
386,1496,0.013380281690140845,0.0097340930674264,15.0,7.0
387,389,0.005211267605633803,0.004320987654320986,1.0,1.0
388,1528,0.0025821596244131463,0.0020417853751187078,8.0,4.0
389,1701,0.005868544600938968,0.0043684710351377005,46.0,8.0
390,1701,0.008450704225352114,0.006172839506172839,27.0,7.0
391,1701,0.0041314553990610325,0.00308641975308642,16.0,5.0
392,1670,0.008638497652582159,0.007122507122507122,1.0,1.0
393,1574,0.0013615023474178405,0.001282051282051282,18.0,4.0
394,1574,0.0013615023474178405,0.001282051282051282,15.0,4.0
395,1574,0.0014553990610328635,0.001282051282051282,20.0,5.0
396,1945,0.0019248826291079811,0.001804368471035137,15.0,4.0
397,1945,0.0018309859154929575,0.001804368471035137,15.0,4.0
398,689,0.002910798122065728,0.002564102564102564,5.0,3.0
399,1357,0.0033333333333333327,0.0027540360873694204,1.0,1.0
400,1357,0.0033333333333333327,0.0028490028490028487,8.0,6.0
401,362,0.017887323943661968,0.014482431149097813,12.0,5.0
402,362,0.016948356807511736,0.012773029439696106,5.0,4.0
403,362,0.016948356807511736,0.013770180436847102,5.0,2.0
404,496,0.006338028169014085,0.005223171889838557,30.0,7.0
405,939,0.01854460093896713,0.01557454890788224,52.0,6.0
406,1453,0.008732394366197183,0.0073124406457739785,157.0,5.0
407,270,0.0020657276995305167,0.001804368471035137,12.0,3.0
408,1973,0.003051643192488263,0.0023741690408357074,7.0,4.0
409,361,0.0025821596244131463,0.0020417853751187078,3.0,3.0
410,1973,0.003051643192488263,0.0023741690408357074,15.0,3.0
411,1973,0.003051643192488263,0.0023741690408357074,5.0,3.0
412,1973,0.003051643192488263,0.0023741690408357074,7.0,5.0
413,870,0.005868544600938968,0.004320987654320986,1.0,1.0
414,870,0.005868544600938968,0.004320987654320986,2.0,2.0
415,75,0.005868544600938968,0.004320987654320986,1.0,1.0
416,683,0.004272300469483568,0.003228869895536562,4.0,2.0
417,870,0.005868544600938968,0.004320987654320986,7.0,4.0
418,361,0.005868544600938968,0.0043684710351377005,1.0,1.0
419,361,0.005868544600938968,0.0043684710351377005,1.0,1.0
420,772,0.005868544600938968,0.00446343779677113,1.0,1.0
421,78,0.0038028169014084506,0.003561253561253561,2.0,2.0
422,1944,0.004929577464788733,0.003798670465337132,3.0,2.0
423,6,0.004929577464788733,0.003798670465337132,4.0,4.0
424,1944,0.004460093896713615,0.003561253561253561,1.0,1.0
425,1968,0.0038028169014084506,0.003371320037986705,3.0,3.0
426,981,0.0033333333333333327,0.002896486229819563,2.0,2.0
427,1972,0.0038028169014084506,0.003371320037986705,2.0,2.0
428,1790,0.00403755868544601,0.003228869895536562,10.0,3.0
429,1790,0.00403755868544601,0.003228869895536562,10.0,3.0
430,1929,0.003380281690140845,0.0028490028490028487,14.0,5.0
431,1075,0.004272300469483568,0.003561253561253561,75.0,7.0
432,1075,0.0031924882629107984,0.0027065527065527058,25.0,8.0
433,17,0.0038028169014084506,0.003181386514719848,4.0,3.0
434,551,0.011502347417840376,0.00916429249762583,3.0,2.0
435,75,0.004976525821596244,0.00584045584045584,9.0,3.0
436,75,0.0069483568075117364,0.00584045584045584,17.0,7.0
437,784,0.006572769953051644,0.005508072174738841,17.0,4.0
438,1895,0.008215962441314555,0.008072174738841404,22.0,4.0
439,1895,0.008215962441314555,0.008072174738841404,31.0,6.0
440,999,0.009906103286384976,0.008072174738841404,46.0,8.0
441,75,0.014835680751173709,0.01248812915479582,7.0,4.0
442,723,0.016948356807511736,0.013770180436847102,14.0,5.0
443,738,0.013192488262910798,0.01068376068376068,1.0,1.0
444,1373,0.012253521126760564,0.009639126305792972,14.0,5.0
445,75,0.01854460093896713,0.0147673314339981,3.0,2.0
446,870,0.013661971830985916,0.01111111111111111,13.0,5.0
447,551,0.01624413145539906,0.013342830009496676,11.0,4.0
448,75,0.007558685446009391,0.006267806267806268,4.0,2.0
